,count,percentage,EOA_count,EOA_percentage
erd1uraykah5yhccapylhpjyduvhq2hha2sml4746y37j05eagwqudsq3cycz6,0,0.0,1,0.006169412055031155
erd1gd5ca75d4mu56qp4p5khshy7ppj5lvfvxtfscxm4w8cw93drj44sfvl40z,0,0.0,1,0.006169412055031155
erd1gd69xlsrp36f6p6j03jczeuvm333gztksy68yzk08eawqevurcfq4fvq89,1,0.006169412055031155,1,0.006169412055031155
erd138d0q4c9cgktvcecttu2uulfen6wgefv6jq96ejkze5jmgdseh6qwq792x,0,0.0,1,0.006169412055031155
erd1uqqhglx2ezr5xeys777rhf0pfd40ms6qp5tq9ac9d22vphy0jh6quwts7g,1,0.006169412055031155,1,0.006169412055031155
erd1gdpkt7vrtkhtlfyxvpsvczkuln2gzafwk534a3lce66k3nmrnpzs5skfu7,1,0.006169412055031155,1,0.006169412055031155
erd1gdqqsf6uqhvcnckpefnk3ma3wwhjp808gewzcusj7q7y238k9q7svkyere,1,0.006169412055031155,1,0.006169412055031155
erd1uqm3w43hh07truh9n00dxd35lz7ux7qadnv26087qeqz8u6rzw7q5yqtfg,1,0.006169412055031155,1,0.006169412055031155
erd1vmwx0uuy3h8uvsg7cmf4f34mg20ut5ys0jtq44nymmsywlp32kpskq5cxl,0,0.0,1,0.006169412055031155
erd1gef936gfwth9sl00ve5daedncfs7k75rlhg3v73g2qu4z5fyf8jseqms5d,1,0.006169412055031155,1,0.006169412055031155
erd152umg44e44qtmlcqkw463de7quvtfv9ayjgr9r03tn6ghgtm75jsy6d44x,0,0.0,1,0.006169412055031155
erd1gerkpjzk64n70rgzln9d5gh8j0vj8c95m2sy2sd87xjlghmfuxaqj3xw4a,1,0.006169412055031155,1,0.006169412055031155
erd15dzz6f042hly20hw0p5fe2try96k2ww83mzlqtzsg6udlpsgnlxszc3pl0,0,0.0,1,0.006169412055031155
erd1get0ul6wfrgvd4jslmekxpdj50hv63rya0lxh7el2lqkyn69wzssunyuv5,0,0.0,1,0.006169412055031155
erd1gewna04mg0wl42asmmps6wprk3t2vzc3qav8mrm9qnvpdcar4eeswh6n6e,0,0.0,1,0.006169412055031155
erd1gexn05juavt98d8kkerwk98sjsyhhygpj3adfcgpfvdplsgjxc2q4hal5x,0,0.0,1,0.006169412055031155
erd15e0w3enez2l4f23gm53kqk6y2vdm7nch004nuc5smww7yelhzjvsj5rjyw,0,0.0,1,0.006169412055031155
erd1gey6huj47g3sntf362z7sh9x78t93r7jqzde2pxvd5wx0l3twy6sxdzm9l,0,0.0,1,0.006169412055031155
erd1upwzgxxmje2dvm4t47dnq96dwduuwgx3apky0qxuhf86hmevcawsyayfn9,1,0.006169412055031155,1,0.006169412055031155
erd1upwly6xyxk0jql7hkcgudy502emk4s5ex2xlhapw2vm8g0wcx4kq7uu5c4,0,0.0,1,0.006169412055031155
erd1upury22nddzckpsn8y93tm69rtjmkd9pjaqdn6wdrycdv4ktu9hqr4z3ce,0,0.0,1,0.006169412055031155
erd1urkjplpk84y44gn27lxheqf9ef0g58swujhvwa6tjxcpkgt2rnaqxa3ch5,1,0.006169412055031155,1,0.006169412055031155
erd1gawdmqs44cdlqlwhzqpqv939tptlmssnrtn6jnzsdw9zcn0etdesg66gwj,0,0.0,1,0.006169412055031155
erd1gavu7wak6rc7kq2r0c9nsyksuv9vf8r4yz60nh28q44ldlczmf9sdxhsgj,0,0.0,1,0.006169412055031155
erd1usnw2tjrldj2tctuuugq3vug7tzlf6f2zv2hnec7c0en40j633qs6wmsjn,0,0.0,1,0.006169412055031155
erd1g8fa50728negc85ya3p0j0w3n7dh3plr5v94cmfgjyzjjdra08mqjmx6aj,1,0.006169412055031155,1,0.006169412055031155
erd154g46lp03dq7dkeuls9s28y4d7vu24wyn27vwxkc358hdzclzpxq08vcez,1,0.006169412055031155,1,0.006169412055031155
erd1ut809c5y3gx7vfxz588yd9yrdrjud9zuq6r44mv2x7u6rr3hk2rsu3tu62,1,0.006169412055031155,1,0.006169412055031155
erd1g8nvz0vyp2pk79manssxh8mglje8l29n5pxaxan48k7l9qhukxpsw6e6ct,1,0.006169412055031155,1,0.006169412055031155
erd1g8ss88a5av6smt2shddlvs4jpfd40u85kcuhluuspr9nlccenpmqfl359s,1,0.006169412055031155,1,0.006169412055031155
erd1g8v69e74mf80e0mrp5phllgx2ys5u9f4enyu2s8ykfs4p8ae8r2q7gfdr7,0,0.0,1,0.006169412055031155
erd1usxypkrcd3smpwxy3guw2juudv4d5x9k4pqaqc26m7cwypw28xvq9jherg,0,0.0,1,0.006169412055031155
erd1usw4vpje77lhae38k8ql49pz4kl2p599wxaexluxynnusdkn0q9sct9dpu,0,0.0,1,0.006169412055031155
erd1g9mvf4tny9cvjpgzw9usjjqfz4v3h9z4ueuc8p4yw7kqsuq3czns235e30,1,0.006169412055031155,1,0.006169412055031155
erd1usparlmtdge74egwne03u6we9tmsrr20ge2qrrqq0rqr5nj43ylquxux3l,0,0.0,1,0.006169412055031155
erd10ykl2suj878pr7va8gafnw7en0ejh8s55j47jnkpxpq7v8zz0rcs7me8va,0,0.0,1,0.006169412055031155
erd1g9s6a82psf5s58adst283xfgpzsjygujwlq9gfdc3g900a8g5r5s05dyqp,0,0.0,1,0.006169412055031155
erd10yeuhffmxk9waequapmvcyfltk88hepjyj4m60ukhx4qgy49hfusjpmk06,0,0.0,1,0.006169412055031155
erd1usjgd2cmwnfv93eqgz5nas4dnh9t6ttgsx5e24sc7kpuhyk953qq60dvdf,1,0.006169412055031155,1,0.006169412055031155
erd1ga7t0x3fw4sxsskzlz7qvkwal7pl7hkdv8gvg4lccanc9zz7z6ks3f45ly,0,0.0,1,0.006169412055031155
erd1gacktgnlpq6y707mdh8gard5kwhf0agtu2zr0x23aa5rrlq68trs8ruxsj,1,0.006169412055031155,1,0.006169412055031155
erd1gad5ql4xyh9e8mgcq9j9knyyvwpwzd8xk5p44hrwjzny536cmppqfe8z7j,0,0.0,1,0.006169412055031155
erd1us2knpdxywempskjnuztt24gt0u3hrdkygsjt3kyvkglkg5e0axssxmte7,1,0.006169412055031155,1,0.006169412055031155
erd1uryespcagy0r3zv02rn33fm70xfmmgeme5q7782wmewypsavg5uqhkrd8s,0,0.0,1,0.006169412055031155
erd125mmg848x0aaax0j6vp3scmdk2qae89fs75yxc064k68pq099jrsudfcyk,0,0.0,1,0.006169412055031155
erd1gaj9frrp773zarqeyvetk2wgjqywas40qkmavk93whrrvuf4cgksel40re,0,0.0,1,0.006169412055031155
erd1urrpaprhemfgqn74zj5m0nw2agyakrdjeff788x0a5xwwp9kd8zq80draf,1,0.006169412055031155,1,0.006169412055031155
erd1urqyd984sjm4vgcydxegwfuakq0wqdtxazmpnke3d76mnyepeajszexj6a,0,0.0,1,0.006169412055031155
erd1ez8ww48xj9gr6yyzem7g7gdvknjdh3te7lcyanz9tkrzyazyzxeqzssrhx,0,0.0,1,0.006169412055031155
erd1gf5pltn97huu7gz4qtnfrf5zr3t389xzswku6wau444lsecw5f2qch7aeu,1,0.006169412055031155,1,0.006169412055031155
erd1gf5y47m6cf2jvnrmjt44gqkgryyn467h8hchtktmse7ku3lmut2qg3wqz6,0,0.0,1,0.006169412055031155
erd1eyaq2a60rwjlmuamur2pp4xjcf9xucc7sg8ee4hlszrgvhpd95vsh4tsy6,0,0.0,1,0.006169412055031155
erd1uk6280q0v70mv70as5jaevq3fqt0lvcn56whxkadz830y6dx4mcsc04vvr,0,0.0,1,0.006169412055031155
erd1ull3ypqq07jjaq0ywu7vhwemxds4k89crz480739lz6vw39pycfsyc2qvw,1,0.006169412055031155,1,0.006169412055031155
erd1ulhp3ztu2scmlkcldylm3sae9dj9td6mfg0t632n5usppfw5g7xsunmny4,0,0.0,1,0.006169412055031155
erd1glqmrwv79afwc0rtq2xr97mqmy84g23uwcneel8lhewxdugzhelsfqa2u0,0,0.0,1,0.006169412055031155
erd1glvx42tksg53sha9t6eqd9483hq4lh0rmgvsear9lzxvdyn2g4jqhr85sf,1,0.006169412055031155,1,0.006169412055031155
erd150h7hz935d3v9hl3wuj4a42r4xcngqa53py3ehu953222m9c930qp47vwx,1,0.006169412055031155,1,0.006169412055031155
erd1gm6mdunufgel9ghkzq2c0007ddeuv8sduplnummwdhrqck2pelfskv5xls,0,0.0,1,0.006169412055031155
erd1gmawg88dsmef3ltchdljpt863gwm0w8tq36nz74qdsglqj5rx8zqs4wlpa,0,0.0,1,0.006169412055031155
erd1275rfugx6h7wtvtfkmrlq5xdj55qnw45fcdffv5jsnv27ft3a28sfcltad,0,0.0,1,0.006169412055031155
erd1gmjhlldhrurkuh5z03cjfv23xlvp2hpphmxcrkktfuvr8cxug9hq9hfass,1,0.006169412055031155,1,0.006169412055031155
erd1ex2se2eqjned3as5ll6ftkx42fnkyjegwur5x90lvgvlxwhuennsvaqz7s,0,0.0,1,0.006169412055031155
erd127a0dqg3uy9n4k8huc992lj7f0ye6qgjjvwwy59xw8lkt2ft29sst0f5hp,1,0.006169412055031155,1,0.006169412055031155
erd1uk5fpn2zjr9eyu4w9yvd4auxcznf6f8sz87czxcdvj5vll05n62qrq5ucz,0,0.0,1,0.006169412055031155
erd1um4ldaen08c5dde7je6z3xzs7e4mseuxpesnjy96cakd3swfld8smt0vg7,1,0.006169412055031155,1,0.006169412055031155
erd1gn30k8f3xzj9n4ysdusg72e7d74arzfx3fvs9ruc74yg0pjqdkmsvp0xpn,0,0.0,1,0.006169412055031155
erd15ejhqhjxkrplzrk54v8eqc82d22s0xh3g4mwvc40gtpk8j8f762qxefchs,1,0.006169412055031155,1,0.006169412055031155
erd1gn4jwurdpzsngu079xj8e8c2e4jyfz0txrsvau3mxpgdwzjy4vdqxgqsuz,0,0.0,1,0.006169412055031155
erd1uk390y4cec4tw8gqpt79w0p4k8apewdadarpq25y6v7p5esx20gq7zunrt,0,0.0,1,0.006169412055031155
erd1gnd2q3pz8h9nmlqvd859jsj8jg29hd2kygchgj8kmsepshcwsr5qg83xh8,1,0.006169412055031155,1,0.006169412055031155
erd1gnfv83auj7ydavhu69vedfj787xgej5j8nshvj3ex2fcp94w7ggsrwdt6q,0,0.0,1,0.006169412055031155
erd150828s7yefxy8wl95tdjtzx4nxtrdxc0zw5d6y8qkztwhr2px4uqm7675f,1,0.006169412055031155,1,0.006169412055031155
erd1gnnktlh78a9lrgdt2v0vetx3h4zw4rhcrtj38cpgyfd63wrzu9nqsldp7s,1,0.006169412055031155,1,0.006169412055031155
erd127clg67szwhetk6prfvxy2mm90c0rd2aym7056ej3lk768qhuktqx4smne,1,0.006169412055031155,1,0.006169412055031155
erd1gnvmgc8z2mju22phyj04c5vp7wz52lltvwzanftxvemr8a37svss8xzvy8,0,0.0,1,0.006169412055031155
erd1gnx5l87cutq5xtv4m74vw0cjk7slglvndaenz5fn6p8klg2mrurqc5kp0l,1,0.006169412055031155,1,0.006169412055031155
erd1gl60d5gdxghc4jtttkcdw4q57thf0arjhyzf9gkmrs8xskmxlpkqfj9y55,1,0.006169412055031155,1,0.006169412055031155
erd1um9zj0ugdzwrnjyn82h0ze89a35lmga0e66hwcjgqhqfn4xftypsyx0ef3,0,0.0,1,0.006169412055031155
erd1gf9vcff8jcvv7y4fk6tx8tz7xtfm5336j04wzz3dpqr2sgsvnuss92lxsk,1,0.006169412055031155,1,0.006169412055031155
erd1ghcljaf4lvckyf977aw2982rvxsrp3qy6xakz3x82hx8j4rwpvhqgj836y,1,0.006169412055031155,1,0.006169412055031155
erd1gffm850cgg5cn9dwmvvx9ecrtcm63mecpmluqjep0k9rgy85nvfs36a99q,0,0.0,1,0.006169412055031155
erd1vnkmr0ffr8vagt8l844pspd97nk8ery68v33ra9sm48s8x5w85vqd2dtn8,0,0.0,1,0.006169412055031155
erd1ey0df5xvvnafx75j3vayej7m9jt2cg5kd9d0t4lz66rfs8xcne4q22qadk,0,0.0,1,0.006169412055031155
erd1vnq6xswj3nph9uturd9ukur7dh6md28ctp6z04nl8rq4njqaxcsq5f6h7m,1,0.006169412055031155,1,0.006169412055031155
erd1unv20sur92pfyc4z7fgkv2df32e77seddfwak9pham2h9y7aje0stq6v48,1,0.006169412055031155,1,0.006169412055031155
erd1vnsvs8r9nh27jtefr0klcw90l2klyqxty3hz2wda6ql2e7m0hwlq07l7e0,0,0.0,1,0.006169412055031155
erd1unt0jn7gxn7hcpyhwry9x6m7us7rjytfxc70hdwgxqxtm4gqrqvqumdlga,1,0.006169412055031155,1,0.006169412055031155
erd1vp0n9a9eyggre2grlhed34gx9vrh7skkj00kq22y8tukm6djfhuqsl3ld5,0,0.0,1,0.006169412055031155
erd1unqn3weuk6n8lcghgslgh49k98razzuwt3nvwqmr0aphjst3gccq3azn36,0,0.0,1,0.006169412055031155
erd1unmcycu033yrevlf82jguesj3e3p7z7s4z4calpjyj77dxfzftqs8lh2jt,0,0.0,1,0.006169412055031155
erd1gh0xy6prwtdqj5l08e55036fwxuukguldp5jc6vkadlt4vsmu8jqpgdnu7,0,0.0,1,0.006169412055031155
erd1ghh8pufprfhz2jp4vwm0a46pzplug0f9e2jd6g3h266eesyy98zqn7pew5,1,0.006169412055031155,1,0.006169412055031155
erd1umcl9nrzrjz8ptlyscf09wrt5w9dnp04l5sysa5y9pekrmf63p5qs3rtws,0,0.0,1,0.006169412055031155
erd1ghlmgtc3l0805026tk35gp4003k5u43pmkxt9kafq9gx6yjyqgnsdhw0fj,1,0.006169412055031155,1,0.006169412055031155
erd1una99ms0cq63ca9q95u83agvep6qrhuu826ufcakedrz7zuvq0msusd0p8,0,0.0,1,0.006169412055031155
erd1ght3hfg8petxk6flg5j0p7v8ueuds7cm6y9plxfzg3p8jp5r392qz80awf,1,0.006169412055031155,1,0.006169412055031155
erd1exdp0k9eg6qnlxfyggwjcmm45slzg9s657y4zuh2ec6ru3hh5qwqnt6jtm,1,0.006169412055031155,1,0.006169412055031155
erd1268ej5szf0rz8hzguj92ljqavep5cw37u2pqxesxzssh96gqspnsl9tr39,1,0.006169412055031155,1,0.006169412055031155
erd1gj6ryctyv2a6c5mpcgu9vsw53a327p6xc50q5f8f6497svu3j83qcw2lxv,0,0.0,1,0.006169412055031155
erd152432zwwp0z0xmfkazhdg0wawvsj52z695y7sycgzstp3qmjavfslk4lca,1,0.006169412055031155,1,0.006169412055031155
erd150vryjenmr99p7jpfvgae5f64rfpqfhwypdlx4wunl4ruk2pugeqjykwtx,0,0.0,1,0.006169412055031155
erd1ex7m959hg2quhhr7v3drr3hyq6u84w8dr3lwrlymfajyzduy98gs7la875,0,0.0,1,0.006169412055031155
erd1umm9f22le7guvlujswvkmecxqcursnag3gu9z3pj9pc7dvqnn25s2d48ee,0,0.0,1,0.006169412055031155
erd1gk6aw8nfflpnw88j7c3hvv40cmc4qquj6z7jqz4xy8a4wcsd4vmszefngf,0,0.0,1,0.006169412055031155
erd1ur86audq66u2wp6ee8r3affgrkhmke8cys0n79nuyycwtuppk4eqc3v38z,1,0.006169412055031155,1,0.006169412055031155
erd1k8pm68pvp2pfztzhga4f565q87efgq7ap4cz78dehu7rwum5kn8qmv6edr,1,0.006169412055031155,1,0.006169412055031155
erd1t0z99598gu90cq37rcugl30sa5syn9lwz4zfdy25txkzgufattaqz0888y,0,0.0,1,0.006169412055031155
erd1n9fgsjfvzkgzjrq58v5tu2p02le6vd63rcvnxlf9jpkjde96ej2sl3dcps,1,0.006169412055031155,1,0.006169412055031155
erd13pk445d8hwt837semp8mh49s6cyzcmdrz7q8tyqd05s5yueg64fq22y6yj,1,0.006169412055031155,1,0.006169412055031155
erd1qy55dyywt8vuwydx3kktjy4xnvjpammeeuyud7r5n6f5kmmx3dtsgcy3te,1,0.006169412055031155,1,0.006169412055031155
erd1n7hpw34zjs27h06nwqmmjk4h5xpkj09h4pkcq9eamdm7csxynt6qkxkmwk,0,0.0,1,0.006169412055031155
erd1n7htf45rre3p2q7fqxdz86zjqrf05m2j3etll5yhelk23eazkrrq8275qx,1,0.006169412055031155,1,0.006169412055031155
erd1n7nfqnw3lh7657dw7rsfryh22y3z7llxmvnmxp34m4lpdr9w0mxq2zk25u,1,0.006169412055031155,1,0.006169412055031155
erd1qy4k00ezg3shlfxdpq900efajdkpgrlkv7ncjrjkusfupdcc2fzsldh82l,1,0.006169412055031155,1,0.006169412055031155
erd1n83uasfqd07rvlt5zt0atsuz2z93jj8zg6w6zcu0mdapknl6rqws6dmh9u,1,0.006169412055031155,1,0.006169412055031155
erd130tlzp3s6wacljm55236tlhcpepw5g2sqlcd4q4kmschu548td6sx0wjd3,1,0.006169412055031155,1,0.006169412055031155
erd1qwqzzxjnal50vrmt6g28qu39ke7w8suf39ccp4xtcv0hc2m7dw0qhej2ql,0,0.0,1,0.006169412055031155
erd1n8s9ery9v0x80v0qm23u9aqnz5aktdcqgwzppw6l52dr44q3qnjqwp0gmr,1,0.006169412055031155,1,0.006169412055031155
erd1qw9hahzn27f9kxgkvsmd795r969paypyvw95wsyzxglnpuvzmfmqqgv2k4,1,0.006169412055031155,1,0.006169412055031155
erd1qw4qh64mpyx50xvmnfscj4ntczmn5q52tna6j4p9ar8qka7cl5aq6ckdh0,1,0.006169412055031155,1,0.006169412055031155
erd1n9de5jdn0x9zlv998xct2lze5k9xn03n5msm99msuqh3l65slfwq2ysz72,1,0.006169412055031155,1,0.006169412055031155
erd1n9llygfjrnqw583a7y8repp6hmcgxhksw34cm2qa0rj596g9r37s9wr6cr,0,0.0,1,0.006169412055031155
erd13wanstz0wmjv0ashn2760cl2a2l5y6gwz2lay270347ujshm9unsvt73fn,1,0.006169412055031155,1,0.006169412055031155
erd1n9xdvweny4ruecjcxwjhfavucpqux6eyk6ye6jhy90untkkp4vgsl673h2,0,0.0,1,0.006169412055031155
erd13p3qjv83nvrwqtxg7l2gal4e2dqj2cwj9wg9rp0lac96dva36xnqmkxs7u,1,0.006169412055031155,1,0.006169412055031155
erd1qvaaxnvtld3rp8etprnj0up9h3d039vflklppk46z6fdhct638wqzxpyat,1,0.006169412055031155,1,0.006169412055031155
erd1na5cfh9cngd2sun6va2j3faqky8fe94hyfx5638mr0n0y3t70kns9q0kt7,0,0.0,1,0.006169412055031155
erd13p0hljhnr8ev6n38k64x8qj69r8y2uct5n52tl0xv8tdr8qfz24sex37cu,1,0.006169412055031155,1,0.006169412055031155
erd1quuszpm3zfvce6m2ajuuqevserktz8fj0vzyyh9ypel0h64jrv2qp227lx,0,0.0,1,0.006169412055031155
erd1nckj2qreyv3fuat28jfp8vkmhq6e70cwtualt766tlvuz0aurztqze9apy,1,0.006169412055031155,1,0.006169412055031155
erd1ncp0vm37f7gknfkt4svepm85we63t3f6w7f5un4dapd05umqkthqfysen3,0,0.0,1,0.006169412055031155
erd1ncqzpjatx22h9yy76kcx4tk3dk38mlgs5f50dh6addz4uyc07j6qnf0s6c,0,0.0,1,0.006169412055031155
erd1qunkmahvs2dpake9cz9h449k5tj65xvd3wtl89j34hxncjcpmfrsnvmgkc,1,0.006169412055031155,1,0.006169412055031155
erd1nctam4czdvqc7pzy00sg09ld32zj73uuuc3h25agnpv8vq2uw8wsmch3xk,1,0.006169412055031155,1,0.006169412055031155
erd1quk7rslrwusgxguxezjmdrpphn7yuqhm8njx64ta96rtf26vvwwqkxntm3,0,0.0,1,0.006169412055031155
erd1ndfvencwyrwlyxj3wf9g5s8al6cvxakdma03zqqsxlql7uuea94ql77cs4,1,0.006169412055031155,1,0.006169412055031155
erd1qyj22mh5k6drfms9t0sz75gm2yrj49v8lxad3y26n75e4deukwaqjewqwk,0,0.0,1,0.006169412055031155
erd1n6zfm7dxk4yc6twp6rdk5szyg6dj8hkl76zrusk7zeycx8wnqpssdju9hp,0,0.0,1,0.006169412055031155
erd1n6yly845e70dpj3gu8pcd3rkzyw275g3vkm4f0y8xxnnppa9hd6q9jjkqr,1,0.006169412055031155,1,0.006169412055031155
erd1qym4vf3gm6u4n9h8xrzpddr7a5ctn6834pzagdd3zlfknf2sp5vqm88rel,0,0.0,1,0.006169412055031155
erd1n3e33qrry9vw9uck2xrpj46zt3tejhlupr4f5pa4rgsaehdx5m6sj0tk5q,1,0.006169412055031155,1,0.006169412055031155
erd1n3hwh5t09kpdq3xe8ulnwf6ntm4xjjzeh6ctlvly0xu76udp5aaqze27ju,0,0.0,1,0.006169412055031155
erd1n3jtxsmjphhd4veqfrej4lq76zctk9cda5al2apkq30t8s90chlqgvxdzg,1,0.006169412055031155,1,0.006169412055031155
erd1n3jynejfgxmakkjdn8uqv042ug5j436t8tn3l4sk403n63qwmdusp4t3r0,1,0.006169412055031155,1,0.006169412055031155
erd1n3kdttgd5jcqwstqwv0gxqmjts6ddkayl32a8wmtldr3msjr78jsrjyx8a,0,0.0,1,0.006169412055031155
erd1r28026e5s33eakuj86jxjvs7kcl4wrt7835skv6xvgsn6srtrgvqv9yp9t,0,0.0,1,0.006169412055031155
erd13ql6m0s8p85t0cp94y3t28h5htvqsghmkmkymld7ln84mzvsxnvsu46e6m,0,0.0,1,0.006169412055031155
erd1r266lelgyehce6lxpqnak4xhj8aj6g695qxvqlhuvt6a4vngy5uq4z6st8,1,0.006169412055031155,1,0.006169412055031155
erd1n4ers3el8n2k7ngc6rcvkawh3vg7nj4zgglg88lusl0q4cy3ltzqx7esrf,0,0.0,1,0.006169412055031155
erd1r0t2jdezlwu4kmmy00zcs3vyuaqdzpw3wsmgvt4rucks0nc6e9use3t0mq,0,0.0,1,0.006169412055031155
erd1r0sssejz9m2nnsa3q2m3lpwdamq882smqxu48yn0t7e89frw3ees48d74n,0,0.0,1,0.006169412055031155
erd1r0lklpfas338cfyf0gwlax45fxsnq9jm70vyexrvyedelewfkldqg7vwlt,1,0.006169412055031155,1,0.006169412055031155
erd1n4uefw05dnx2nsud5jhtpvq8ecxm0af3xjll88ygl7e4lll39srs08nyxd,1,0.006169412055031155,1,0.006169412055031155
erd1n4v8njaj5kl74m2dfdfnux3ydyypmr84gz4qh62tnvpysaumkjts7s4may,0,0.0,1,0.006169412055031155
erd1qzmrt5e2galsfjgg5s4q29pzd5xd689ju7rr3mmcdfas76ndgg5sp55myh,0,0.0,1,0.006169412055031155
erd1n4yq9ms0y5phyya85xzu83y7k5ystv43jdds79mrffmq264h4kuqde7r2p,1,0.006169412055031155,1,0.006169412055031155
erd1qzgakj4972zce60a50f8ltt5y46sd2r8v6wwkk92w896eq4tf40s8zyjl2,0,0.0,1,0.006169412055031155
erd1n5cs6g98mvyhs5cuvfvdxczxd4f094zh02d89k8tqthx474hh97qwnv73g,0,0.0,1,0.006169412055031155
erd13q7ftx83ktlrms79k4xl4w9a7y7xazr54j3qd79uj4j8cxdar5mqhkd73t,0,0.0,1,0.006169412055031155
erd1n5hhlulpyp9mlpcnt9585hjyn7qwdtt026vptudl603yad3nrmqsnttkxf,1,0.006169412055031155,1,0.006169412055031155
erd1qzestvk8axr9efuq5rna8tyqdrmy2vkfjagnx5pa8nshfhw0e6vsrrmvcl,0,0.0,1,0.006169412055031155
erd1qz84kakkruvvam78d4pvxvnlt2d5gvhr87en0ef2nzljh4k67ars0e9y8v,0,0.0,1,0.006169412055031155
erd1n658vf5mx6p9e4snaprjge2ufzaqtquetkndmmny0n9fv2ktgfuqcn87p6,0,0.0,1,0.006169412055031155
erd1n65mv0l7x25fv6cfhlzkkram7rvfcccqq60vqz0ry9k792rvqs0q5acvwf,1,0.006169412055031155,1,0.006169412055031155
erd13pkpstd72ghr8eq7xjulzxe8hestt2mkseqg5wnvnq72l35gnjjsv6ter7,0,0.0,1,0.006169412055031155
erd1n6dlmms35ud5unz4msuyx98slppa83tcjv2m3h2rwp7znq88hgjs9hpg25,0,0.0,1,0.006169412055031155
erd1n6kwgryfg68ywl5ptwlhfs7pjqevtgyzeh85cyyrunhzeg0e0ljqyzwa2k,1,0.006169412055031155,1,0.006169412055031155
erd1ndmt8pzu92x4nmc5taemsqkxhrrkzjevefgfd20rzpk6v2c08v4swfduhj,1,0.006169412055031155,1,0.006169412055031155
erd13nq9lknymqh0q8fycmt2k0vyjtv97rsm0kp9v956dfpwk8gq3nlqtmt973,1,0.006169412055031155,1,0.006169412055031155
erd1ne6g97nhd6ylmgxc62334kz9q6eu6sydrq5acdnk0633v6mnq26sqzyulk,1,0.006169412055031155,1,0.006169412055031155
erd132vy9z75pwyqw3m569wer23pnj8zdsp7hvea5dzm84mm594fq0nsj8a35z,0,0.0,1,0.006169412055031155
erd1njeswlm8q288el2rph70ddku7kx92slnhvt8zu46ungly8nc77esrzxj9v,1,0.006169412055031155,1,0.006169412055031155
erd1njhfd7qvswe0yv3kdgv0n57622n73uy5anm9gcxvdgae2e7zactsvj7a75,1,0.006169412055031155,1,0.006169412055031155
erd1njt663jqla5esk9v8tvdza5zz0y54awv5lddpwkux6fj9tnd6xhsaa4u4w,0,0.0,1,0.006169412055031155
erd1qrkt0cjf20dr0ttmgy0n0vae5zp6v42z7y8hdpuulwu80zgdjaesfdx2hw,0,0.0,1,0.006169412055031155
erd1nk09r3lvvg7shvhu73az6ztsq04c6kzg00prctt24y2a2ua2zmws8kg8v3,0,0.0,1,0.006169412055031155
erd1nkg8c9cy4rcyf5efj8awl2k0fhda5xphm39k6gd2u3lv3xp0yddq2g233v,1,0.006169412055031155,1,0.006169412055031155
erd1nkl4zhhluyakfaunu3qwrlrny6wa7fgrh3eex8h6g3rm3p2k4wrs27hu7y,0,0.0,1,0.006169412055031155
erd1nkz26eyzqv9246t7rwknuel30ynn099wvu2unuwmta2vwyarc83quwgd3g,1,0.006169412055031155,1,0.006169412055031155
erd1nl3vegf3eaj0k59at6cyj5xn5hjy34vwcm957843lz40z07tjj7qwtw03r,0,0.0,1,0.006169412055031155
erd1qqx8lp3s93fthvqaulhn2sxtxrk533utg4xwtj00faptt5wz5nmss4plnf,1,0.006169412055031155,1,0.006169412055031155
erd1qqwcs0sy3jukk0hdduhwyg7awjllmwsa4g6khytzwhfh8kkmqd9qy6s7ra,0,0.0,1,0.006169412055031155
erd1nlck9acgu66fymnvnn5myjrthkqf0vxnh2d7fawphfl9pc75nkrs6hkj4e,1,0.006169412055031155,1,0.006169412055031155
erd1nlhu9vm64kx7dy0kmyk3yjcmphlvuu07ehfyjsnc6grrt6er4afs4aeqxf,0,0.0,1,0.006169412055031155
erd1nlr5j4ylcnyvx62n07e0f9303qucvwhxchxnxj9wdpfpt089nr5qn6mnu8,1,0.006169412055031155,1,0.006169412055031155
erd13lrwhn6cunmk4a0t6ukkh0mcazl6uzgcsfntz9at8cffev0n60msc3a4wr,0,0.0,1,0.006169412055031155
erd1nnpj7u86ch5unxdrp90m2zerrghm4kp7w5wsngpw8a95u9g82ztqyvt3p9,0,0.0,1,0.006169412055031155
erd13lme9tpkrjqtf4r7757qh5ggjs6a7cwu5ttrsjsdxvpf3x4wez7sjlqut5,1,0.006169412055031155,1,0.006169412055031155
erd1nny3lvm200rg98euajfxx4spnesj4hnwuqypcdyhc3mrt0hytwrsh6eryl,0,0.0,1,0.006169412055031155
erd1nnz5znaffs48dn5f6nv6ywetu08649zm4fy2cq90fsh6qsm6pt6q2v48kt,1,0.006169412055031155,1,0.006169412055031155
erd1nnzkmkrxdpzz2k6fjd36ysx0da6qr0fmvjyjzqj2krxufthtdrdq3fmw3u,0,0.0,1,0.006169412055031155
erd1nptzy6hg9wnp4y8jr0rh6kt6vn0yljmls980my9eufg2xajln6esu0hfqr,0,0.0,1,0.006169412055031155
erd1npw2ynmwfn0ylrtgvu243naxhl9l0l4s4qlkl5s90c0x49v0kg6s4yqcqe,0,0.0,1,0.006169412055031155
erd1qqmnpsha5usmzpk4kymnpkhfju4wuujaha6gyh7sv3g7e5etzu9sn3d873,0,0.0,1,0.006169412055031155
